loss,accuracy,val_loss,val_accuracy
0.032898012548685074,0.9993749856948853,0.44953081011772156,0.8571428656578064
0.03221389278769493,1.0,0.4489325284957886,0.8571428656578064
0.031416840851306915,1.0,0.44837793707847595,0.859649121761322
0.031500235199928284,0.9993749856948853,0.4475003182888031,0.8621553778648376
0.03071693144738674,0.9987499713897705,0.44659316539764404,0.8621553778648376
0.028991658240556717,1.0,0.44603320956230164,0.8646616339683533
0.028122462332248688,1.0,0.44563859701156616,0.8646616339683533
0.027084844186902046,0.9993749856948853,0.4453831613063812,0.8621553778648376
0.027737505733966827,0.9993749856948853,0.4452570378780365,0.8621553778648376
0.02907221019268036,0.9981250166893005,0.4447895586490631,0.8621553778648376
0.02468128129839897,1.0,0.44438937306404114,0.8621553778648376
0.025188036262989044,0.9993749856948853,0.44405829906463623,0.8621553778648376
0.02376619540154934,1.0,0.4435356855392456,0.8621553778648376
0.024225344881415367,0.9993749856948853,0.4428454637527466,0.8621553778648376
0.02250024862587452,1.0,0.44238513708114624,0.8621553778648376
0.022213619202375412,0.9993749856948853,0.4424700140953064,0.8621553778648376
0.021689051762223244,1.0,0.44235119223594666,0.8621553778648376
0.02115631103515625,1.0,0.44257694482803345,0.859649121761322
0.019844086840748787,1.0,0.4425155222415924,0.8621553778648376
0.020600102841854095,0.9993749856948853,0.4427109658718109,0.8621553778648376
0.019776465371251106,1.0,0.4425559341907501,0.8571428656578064
0.020137883722782135,1.0,0.4421396255493164,0.8621553778648376
0.018540794029831886,0.9993749856948853,0.4418555200099945,0.8621553778648376
0.018643932417035103,1.0,0.4422009587287903,0.859649121761322
0.017680061981081963,1.0,0.4424366056919098,0.8621553778648376
0.01685812883079052,1.0,0.44234976172447205,0.8621553778648376
0.01783076673746109,1.0,0.4421543478965759,0.8646616339683533
0.015309164300560951,0.9993749856948853,0.44219428300857544,0.8646616339683533
0.01626691035926342,1.0,0.441899836063385,0.8646616339683533
0.015398889780044556,1.0,0.44166088104248047,0.8671678900718689
0.015177514404058456,1.0,0.4415523111820221,0.8671678900718689
0.014463560655713081,1.0,0.44167712330818176,0.8671678900718689
0.014311716891825199,1.0,0.4418719708919525,0.8671678900718689
0.01551306527107954,0.9993749856948853,0.44167831540107727,0.8671678900718689
0.013522492721676826,1.0,0.4415847957134247,0.8671678900718689
0.012994170188903809,1.0,0.44122931361198425,0.8671678900718689
0.012742719613015652,1.0,0.44104817509651184,0.8671678900718689
0.012781063094735146,1.0,0.44109758734703064,0.8671678900718689
0.013199478387832642,1.0,0.44113606214523315,0.8671678900718689
0.011451201513409615,1.0,0.4411090016365051,0.8671678900718689
0.013180423527956009,1.0,0.4410235583782196,0.8671678900718689
0.011973090469837189,1.0,0.44106513261795044,0.8671678900718689
